Zip,population,density,City,St,State,CitySt,County,Country,Coordinates,lat,long
86018,860,2.9,Parks,Arizona,AZ,"Parks,AZ",Coconino,US,"35.2563, -111.95",35.2563,-111.95
86020,2216,0.6,Cameron,Arizona,AZ,"Cameron,AZ",Coconino,US,"35.9922, -111.5038",35.9922,-111.5038
86022,2053,1.5,Fredonia,Arizona,AZ,"Fredonia,AZ",Coconino,US,"36.9044, -112.4979",36.9044,-112.4979
86023,2485,3.7,Grand Canyon,Arizona,AZ,"Grand Canyon,AZ",Coconino,US,"35.9421, -112.1309",35.9421,-112.1309
86024,649,0.5,Happy Jack,Arizona,AZ,"Happy Jack,AZ",Coconino,US,"34.6616, -111.3404",34.6616,-111.3404
86035,2095,1,Leupp,Arizona,AZ,"Leupp,AZ",Coconino,US,"35.3365, -110.9927",35.3365,-110.9927
86036,400,0.2,Marble Canyon,Arizona,AZ,"Marble Canyon,AZ",Coconino,US,"36.737, -111.8229",36.737,-111.8229
86038,26,0.6,Mormon Lake,Arizona,AZ,"Mormon Lake,AZ",Coconino,US,"34.9083, -111.463",34.9083,-111.463
86040,10821,5.3,Page,Arizona,AZ,"Page,AZ",Coconino,US,"36.9147, -111.4558",36.9147,-111.4558
86044,3362,1.6,Tonalea,Arizona,AZ,"Tonalea,AZ",Coconino,US,"36.7093, -110.8411",36.7093,-110.8411
86045,11634,3.2,Tuba City,Arizona,AZ,"Tuba City,AZ",Coconino,US,"36.1037, -111.2686",36.1037,-111.2686
86046,5266,1.6,Williams,Arizona,AZ,"Williams,AZ",Coconino,US,"35.5434, -112.1707",35.5434,-112.1707
86052,255,0,North Rim,Arizona,AZ,"North Rim,AZ",Coconino,US,"36.2105, -112.0613",36.2105,-112.0613
86053,2287,1.2,Kaibeto,Arizona,AZ,"Kaibeto,AZ",Coconino,US,"36.4025, -111.3518",36.4025,-111.3518
86336,11788,19.4,Sedona,Arizona,AZ,"Sedona,AZ",Coconino,US,"34.8266, -111.7506",34.8266,-111.7506
86339,464,1,Sedona,Arizona,AZ,"Sedona,AZ",Coconino,US,"34.8697, -111.761",34.8697,-111.761
86351,6323,61.3,Sedona,Arizona,AZ,"Sedona,AZ",Coconino,US,"34.7784, -111.7851",34.7784,-111.7851
86435,15,0.2,Supai,Arizona,AZ,"Supai,AZ",Coconino,US,"36.2242, -112.6932",36.2242,-112.6932
85135,470,551.8,Hayden,Arizona,AZ,"Hayden,AZ",Gila,US,"33.0041, -110.7868",33.0041,-110.7868
85192,1940,2.3,Winkelman,Arizona,AZ,"Winkelman,AZ",Gila,US,"33.0057, -110.7727",33.0057,-110.7727
85501,13020,9.2,Globe,Arizona,AZ,"Globe,AZ",Gila,US,"33.4024, -110.7892",33.4024,-110.7892
85502,13020,9.2,Globe,Arizona,AZ,"Globe,AZ",Gila,US,"33.3942, -110.7865",33.3942,-110.7865
85532,417,57.7,Claypool,Arizona,AZ,"Claypool,AZ",Gila,US,"33.4154, -110.8149",33.4154,-110.8149
85539,4595,31.1,Miami,Arizona,AZ,"Miami,AZ",Gila,US,"33.3992, -110.8687",33.3992,-110.8687
85541,21812,10.8,Payson,Arizona,AZ,"Payson,AZ",Gila,US,"34.2198, -111.2878",34.2198,-111.2878
85542,3623,5.6,Peridot,Arizona,AZ,"Peridot,AZ",Gila,US,"33.3103, -110.4554",33.3103,-110.4554
85544,2487,6.9,Pine,Arizona,AZ,"Pine,AZ",Gila,US,"34.3435, -111.5353",34.3435,-111.5353
85545,520,0.6,Roosevelt,Arizona,AZ,"Roosevelt,AZ",Gila,US,"33.6358, -110.9749",33.6358,-110.9749
85547,20765,11.3,Payson,Arizona,AZ,"Payson,AZ",Gila,US,"34.2575, -111.2878",34.2575,-111.2878
85550,4994,3.3,San Carlos,Arizona,AZ,"San Carlos,AZ",Gila,US,"33.3456, -110.455",33.3456,-110.455
85553,1634,1.9,Tonto Basin,Arizona,AZ,"Tonto Basin,AZ",Gila,US,"33.8317, -111.2946",33.8317,-111.2946
85554,624,0.4,Young,Arizona,AZ,"Young,AZ",Gila,US,"34.1014, -110.9637",34.1014,-110.9637
85530,1824,1.9,Bylas,Arizona,AZ,"Bylas,AZ",Graham,US,"33.1265, -110.117",33.1265,-110.117
85531,417,57.7,Central,Arizona,AZ,"Central,AZ",Graham,US,"32.8692, -109.7878",32.8692,-109.7878
85535,0,1.9,Eden,Arizona,AZ,"Eden,AZ",Graham,US,"32.9612, -109.8954",32.9612,-109.8954
85536,375,1.1,Fort Thomas,Arizona,AZ,"Fort Thomas,AZ",Graham,US,"33.0333, -109.9717",33.0333,-109.9717
85543,3705,2.5,Pima,Arizona,AZ,"Pima,AZ",Graham,US,"32.9097, -109.856",32.9097,-109.856
85546,20765,11.3,Safford,Arizona,AZ,"Safford,AZ",Graham,US,"32.8295, -109.6266",32.8295,-109.6266
85548,20765,11.3,Safford,Arizona,AZ,"Safford,AZ",Graham,US,"32.797, -109.7522",32.797,-109.7522
85551,389,2.9,Solomon,Arizona,AZ,"Solomon,AZ",Graham,US,"32.8126, -109.634",32.8126,-109.634
85552,6572,100.2,Thatcher,Arizona,AZ,"Thatcher,AZ",Graham,US,"32.8504, -109.7461",32.8504,-109.7461
85533,3527,1,Clifton,Arizona,AZ,"Clifton,AZ",Greenlee,US,"33.1323, -109.2462",33.1323,-109.2462
85534,2766,2.3,Duncan,Arizona,AZ,"Duncan,AZ",Greenlee,US,"32.881, -109.2157",32.881,-109.2157
85540,3176,11.1,Morenci,Arizona,AZ,"Morenci,AZ",Greenlee,US,"33.0787, -109.3654",33.0787,-109.3654
85922,37,0,Blue,Arizona,AZ,"Blue,AZ",Greenlee,US,"33.6512, -109.0685",33.6512,-109.0685
85325,1243,0.6,Bouse,Arizona,AZ,"Bouse,AZ",La Paz,US,"33.9578, -114.0036",33.9578,-114.0036
85328,302,0.6,Cibola,Arizona,AZ,"Cibola,AZ",La Paz,US,"33.3164, -114.665",33.3164,-114.665
85334,939,8.8,Ehrenberg,Arizona,AZ,"Ehrenberg,AZ",La Paz,US,"33.6177, -114.5077",33.6177,-114.5077
85344,10741,8.2,Parker,Arizona,AZ,"Parker,AZ",La Paz,US,"34.15, -114.2891",34.15,-114.2891
85346,4493,2.7,Quartzsite,Arizona,AZ,"Quartzsite,AZ",La Paz,US,"33.7292, -114.1925",33.7292,-114.1925
85348,2295,2.4,Salome,Arizona,AZ,"Salome,AZ",La Paz,US,"33.7481, -113.5715",33.7481,-113.5715
85357,342,0.5,Wenden,Arizona,AZ,"Wenden,AZ",La Paz,US,"34.0422, -113.458",34.0422,-113.458
85359,342,0.5,Quartzsite,Arizona,AZ,"Quartzsite,AZ",La Paz,US,"33.6669, -114.2396",33.6669,-114.2396
85371,346,0.9,Poston,Arizona,AZ,"Poston,AZ",La Paz,US,"33.9906, -114.3963",33.9906,-114.3963
85001,44224,308.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85002,44224,308.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85003,8419,1953.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4511, -112.0774",33.4511,-112.0774
85004,6552,939.7,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4557, -112.0686",33.4557,-112.0686
85005,6552,939.7,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85006,28176,2546.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.465, -112.0474",33.465,-112.0474
85007,14751,1187.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4523, -112.0893",33.4523,-112.0893
85008,62992,2069.8,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4665, -111.9984",33.4665,-111.9984
85009,49536,1298.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4564, -112.1284",33.4564,-112.1284
85010,49536,1298.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85011,49536,1298.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85012,7012,1124.4,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5097, -112.0678",33.5097,-112.0678
85013,20902,2005.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5085, -112.0827",33.5085,-112.0827
85014,27395,2289.3,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5103, -112.0556",33.5103,-112.0556
85015,39866,2976.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5082, -112.1011",33.5082,-112.1011
85016,35167,1449,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5021, -112.0305",33.5021,-112.0305
85017,41993,2862.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5153, -112.1212",33.5153,-112.1212
85018,38833,1252.2,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4958, -111.9883",33.4958,-111.9883
85019,26659,2578.3,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5123, -112.1417",33.5123,-112.1417
85020,34782,1426.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5623, -112.0559",33.5623,-112.0559
85021,42002,2166.7,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.56, -112.0927",33.56,-112.0927
85022,51426,1915.3,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6315, -112.052",33.6315,-112.052
85023,34488,1653.3,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6324, -112.1118",33.6324,-112.1118
85024,24675,313.8,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6617, -112.037",33.6617,-112.037
85025,24675,313.8,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85026,24675,313.8,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85027,36539,1020.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6819, -112.0996",33.6819,-112.0996
85028,19389,738,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5851, -112.0087",33.5851,-112.0087
85029,45958,1748.2,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5961, -112.1199",33.5961,-112.1199
85030,45958,1748.2,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85031,32737,2905.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4939, -112.1696",33.4939,-112.1696
85032,72830,2035.1,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6238, -112.0044",33.6238,-112.0044
85033,65759,3359,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4944, -112.2132",33.4944,-112.2132
85034,4772,188.7,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4413, -112.0421",33.4413,-112.0421
85035,58327,3207.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4724, -112.1832",33.4724,-112.1832
85036,58327,3207.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85037,55567,2111.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4913, -112.2468",33.4913,-112.2468
85038,55567,2111.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85039,55567,2111.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85040,35358,1113.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4061, -112.0265",33.4061,-112.0265
85041,62491,1336.6,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.3889, -112.0954",33.3889,-112.0954
85042,46570,1052.3,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.3794, -112.0283",33.3794,-112.0283
85043,39757,624.2,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4491, -112.1972",33.4491,-112.1972
85044,41449,1017.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.3291, -111.9943",33.3291,-111.9943
85045,7063,772.4,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.3022, -112.1226",33.3022,-112.1226
85046,7063,772.4,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85048,35252,655.2,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.316, -112.0669",33.316,-112.0669
85050,30647,681.5,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6863, -111.9963",33.6863,-111.9963
85051,44042,2467.9,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.5591, -112.1332",33.5591,-112.1332
85053,29976,2111,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6299, -112.1316",33.6299,-112.1316
85054,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.6731, -111.9461",33.6731,-111.9461
85060,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85061,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85062,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85063,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85064,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85065,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85066,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85067,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85068,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85069,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85070,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85071,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85072,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85073,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85074,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85075,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85076,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85078,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85079,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85080,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85082,6896,231,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85083,19605,710,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.7352, -112.1294",33.7352,-112.1294
85085,22211,264,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.7529, -112.0893",33.7529,-112.0893
85086,42272,268,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.8155, -112.1202",33.8155,-112.1202
85087,8510,39.7,New River,Arizona,AZ,"New River,AZ",Maricopa,US,"33.9235, -112.1279",33.9235,-112.1279
85097,8510,39.7,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85098,8510,39.7,Phoenix,Arizona,AZ,"Phoenix,AZ",Maricopa,US,"33.4484, -112.074",33.4484,-112.074
85127,11845,155,Chandler Heights,Arizona,AZ,"Chandler Heights,AZ",Maricopa,US,"33.2125, -111.697",33.2125,-111.697
85142,65881,265.7,Queen Creek,Arizona,AZ,"Queen Creek,AZ",Maricopa,US,"33.2487, -111.6343",33.2487,-111.6343
85190,3048,29.7,Tortilla Flat,Arizona,AZ,"Tortilla Flat,AZ",Maricopa,US,"33.5264, -111.3892",33.5264,-111.3892
85201,51519,1906.1,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.4317, -111.8469",33.4317,-111.8469
85202,39245,2288.5,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.3851, -111.8724",33.3851,-111.8724
85203,39069,1497.7,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.437, -111.8057",33.437,-111.8057
85204,69278,2373.1,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.3992, -111.7896",33.3992,-111.7896
85205,42171,1572.2,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.4368, -111.7129",33.4368,-111.7129
85206,36901,1341.9,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.4026, -111.7242",33.4026,-111.7242
85207,49727,578.7,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.4321, -111.6426",33.4321,-111.6426
85208,37967,1494.3,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.3984, -111.6513",33.3984,-111.6513
85209,40201,1303.2,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.3782, -111.6406",33.3782,-111.6406
85210,40919,2138.5,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.3887, -111.8428",33.3887,-111.8428
85211,40919,2138.5,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.4663, -111.8373",33.4663,-111.8373
85212,33724,266.9,Mesa,Arizona,AZ,"Mesa,AZ",Maricopa,US,"33.3425, -111.6353",33.3425,-111.6353
36850,2654,6.9,Camp Hill,Alabama,AL,"Camp Hill,AL",Tallapoosa,US,"32.7827, -85.6474",32.7827,-85.6474
36853,7828,17.6,Dadeville,Alabama,AL,"Dadeville,AL",Tallapoosa,US,"32.8224, -85.7704",32.8224,-85.7704
36861,2817,25.5,Jacksons Gap,Alabama,AL,"Jacksons Gap,AL",Tallapoosa,US,"32.8797, -85.8487",32.8797,-85.8487
35401,37194,325.2,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.1969, -87.5627",33.1969,-87.5627
35402,37194,325.2,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.3066, -87.4532",33.3066,-87.4532
35403,37194,325.2,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.2045, -87.527",33.2045,-87.527
35404,22783,489.3,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.1826, -87.4827",33.1826,-87.4827
35405,45473,305.8,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.1617, -87.5144",33.1617,-87.5144
35406,17190,63,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.2722, -87.536",33.2722,-87.536
35407,17190,63,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.3066, -87.4532",33.3066,-87.4532
35440,17190,63,Abernant,Alabama,AL,"Abernant,AL",Tuscaloosa,US,"33.311, -87.1898",33.311,-87.1898
35444,3962,9.6,Brookwood,Alabama,AL,"Brookwood,AL",Tuscaloosa,US,"33.2775, -87.309",33.2775,-87.309
35446,2081,14.2,Buhl,Alabama,AL,"Buhl,AL",Tuscaloosa,US,"33.2306, -87.7547",33.2306,-87.7547
35449,2898,9.2,Coaling,Alabama,AL,"Coaling,AL",Tuscaloosa,US,"33.1359, -87.3384",33.1359,-87.3384
35452,3061,28.8,Coker,Alabama,AL,"Coker,AL",Tuscaloosa,US,"33.2934, -87.6888",33.2934,-87.6888
35453,10863,46.2,Cottondale,Alabama,AL,"Cottondale,AL",Tuscaloosa,US,"33.1767, -87.3871",33.1767,-87.3871
35456,3461,17.1,Duncanville,Alabama,AL,"Duncanville,AL",Tuscaloosa,US,"33.0618, -87.4422",33.0618,-87.4422
35457,0,4.7,Echola,Alabama,AL,"Echola,AL",Tuscaloosa,US,"33.294, -87.7766",33.294,-87.7766
35458,595,9,Elrod,Alabama,AL,"Elrod,AL",Tuscaloosa,US,"33.2562, -87.7922",33.2562,-87.7922
35463,1794,11.1,Fosters,Alabama,AL,"Fosters,AL",Tuscaloosa,US,"33.0843, -87.6975",33.0843,-87.6975
35468,5567,9,Kellerman,Alabama,AL,"Kellerman,AL",Tuscaloosa,US,"33.3407, -87.3047",33.3407,-87.3047
35473,16305,229.6,Northport,Alabama,AL,"Northport,AL",Tuscaloosa,US,"33.2723, -87.5825",33.2723,-87.5825
35475,15583,26.1,Northport,Alabama,AL,"Northport,AL",Tuscaloosa,US,"33.3992, -87.5599",33.3992,-87.5599
35476,7473,569.6,Northport,Alabama,AL,"Northport,AL",Tuscaloosa,US,"33.2273, -87.5943",33.2273,-87.5943
35478,171,3.8,Peterson,Alabama,AL,"Peterson,AL",Tuscaloosa,US,"33.3066, -87.4532",33.3066,-87.4532
35480,1330,7.6,Ralph,Alabama,AL,"Ralph,AL",Tuscaloosa,US,"33.1274, -87.7624",33.1274,-87.7624
35482,3669,11.9,Samantha,Alabama,AL,"Samantha,AL",Tuscaloosa,US,"33.3066, -87.4532",33.3066,-87.4532
35486,3669,11.9,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.2098, -87.5692",33.2098,-87.5692
35487,3669,11.9,Tuscaloosa,Alabama,AL,"Tuscaloosa,AL",Tuscaloosa,US,"33.3072, -87.5859",33.3072,-87.5859
35490,4206,22.2,Vance,Alabama,AL,"Vance,AL",Tuscaloosa,US,"33.175, -87.2574",33.175,-87.2574
35038,367,138.4,Burnwell,Alabama,AL,"Burnwell,AL",Walker,US,"33.7079, -87.0875",33.7079,-87.0875
35062,7631,68.4,Dora,Alabama,AL,"Dora,AL",Walker,US,"33.7357, -87.0546",33.7357,-87.0546
35063,3671,38.1,Empire,Alabama,AL,"Empire,AL",Walker,US,"33.8256, -87.0161",33.8256,-87.0161
35130,2892,18.6,Quinton,Alabama,AL,"Quinton,AL",Walker,US,"33.6561, -87.1007",33.6561,-87.1007
35148,2444,169.1,Sumiton,Alabama,AL,"Sumiton,AL",Walker,US,"33.768, -87.0445",33.768,-87.0445
35501,9644,80.6,Jasper,Alabama,AL,"Jasper,AL",Walker,US,"33.8312, -87.2775",33.8312,-87.2775
35502,9644,80.6,Jasper,Alabama,AL,"Jasper,AL",Walker,US,"33.8312, -87.2775",33.8312,-87.2775
35503,9074,43.9,Jasper,Alabama,AL,"Jasper,AL",Walker,US,"33.9152, -87.3074",33.9152,-87.3074
35504,13160,54.2,Jasper,Alabama,AL,"Jasper,AL",Walker,US,"33.8927, -87.1667",33.8927,-87.1667
35549,3512,14.5,Carbon Hill,Alabama,AL,"Carbon Hill,AL",Walker,US,"33.9093, -87.5403",33.9093,-87.5403
35550,5761,32.9,Cordova,Alabama,AL,"Cordova,AL",Walker,US,"33.768, -87.1841",33.768,-87.1841
35554,1054,8.9,Eldridge,Alabama,AL,"Eldridge,AL",Walker,US,"33.9315, -87.6194",33.9315,-87.6194
35560,12,33.6,Goodsprings,Alabama,AL,"Goodsprings,AL",Walker,US,"33.6795, -87.2374",33.6795,-87.2374
35573,1319,5.9,Kansas,Alabama,AL,"Kansas,AL",Walker,US,"33.9018, -87.552",33.9018,-87.552
35578,5806,18.9,Nauvoo,Alabama,AL,"Nauvoo,AL",Walker,US,"33.9299, -87.4324",33.9299,-87.4324
35579,3513,8.6,Oakman,Alabama,AL,"Oakman,AL",Walker,US,"33.7002, -87.3686",33.7002,-87.3686
35580,3708,18.7,Parrish,Alabama,AL,"Parrish,AL",Walker,US,"33.7213, -87.2658",33.7213,-87.2658
35584,387,297.2,Sipsey,Alabama,AL,"Sipsey,AL",Walker,US,"33.8201, -87.0779",33.8201,-87.0779
35587,676,7.5,Townley,Alabama,AL,"Townley,AL",Walker,US,"33.847, -87.4372",33.847,-87.4372
36513,1024,14.8,Calvert,Alabama,AL,"Calvert,AL",Washington,US,"31.1552, -88.01",31.1552,-88.01
36518,2468,8.1,Chatom,Alabama,AL,"Chatom,AL",Washington,US,"31.4876, -88.2699",31.4876,-88.2699
36529,237,3.1,Deer Park,Alabama,AL,"Deer Park,AL",Washington,US,"31.2168, -88.3172",31.2168,-88.3172
36538,407,4.2,Frankville,Alabama,AL,"Frankville,AL",Washington,US,"31.6468, -88.1332",31.6468,-88.1332
36539,809,4.3,Fruitdale,Alabama,AL,"Fruitdale,AL",Washington,US,"31.3488, -88.3766",31.3488,-88.3766
36548,839,12.7,Leroy,Alabama,AL,"Leroy,AL",Washington,US,"31.491, -87.9687",31.491,-87.9687
36553,3246,12.5,Mc Intosh,Alabama,AL,"Mc Intosh,AL",Washington,US,"31.2361, -88.0511",31.2361,-88.0511
36556,601,16.6,Malcolm,Alabama,AL,"Malcolm,AL",Washington,US,"31.1913, -88.0075",31.1913,-88.0075
36558,3414,6.1,Millry,Alabama,AL,"Millry,AL",Washington,US,"31.6269, -88.3559",31.6269,-88.3559
36569,648,5.8,Saint Stephens,Alabama,AL,"Saint Stephens,AL",Washington,US,"31.533, -88.0521",31.533,-88.0521
36581,136,1.7,Sunflower,Alabama,AL,"Sunflower,AL",Washington,US,"31.3696, -88.0122",31.3696,-88.0122
36583,843,3.8,Tibbie,Alabama,AL,"Tibbie,AL",Washington,US,"31.4067, -88.1758",31.4067,-88.1758
36584,741,4.3,Vinegar Bend,Alabama,AL,"Vinegar Bend,AL",Washington,US,"31.2584, -88.3865",31.2584,-88.3865
36585,1031,4.5,Wagarville,Alabama,AL,"Wagarville,AL",Washington,US,"31.4102, -88.0705",31.4102,-88.0705
36435,426,5.1,Coy,Alabama,AL,"Coy,AL",Wilcox,US,"31.8889, -87.3926",31.8889,-87.3926
36720,1012,6.1,Alberta,Alabama,AL,"Alberta,AL",Wilcox,US,"32.1585, -87.3468",32.1585,-87.3468
36722,298,5.7,Arlington,Alabama,AL,"Arlington,AL",Wilcox,US,"32.0668, -87.5597",32.0668,-87.5597
36723,219,13.3,Boykin,Alabama,AL,"Boykin,AL",Wilcox,US,"32.0779, -87.2814",32.0779,-87.2814
36726,4884,7.1,Camden,Alabama,AL,"Camden,AL",Wilcox,US,"32.0047, -87.295",32.0047,-87.295
36728,287,2,Catherine,Alabama,AL,"Catherine,AL",Wilcox,US,"32.182, -87.4836",32.182,-87.4836
